timestamp,label
1761471366.2122493,Relax
1761471366.2244265,Anxiety
1761471366.2357888,Focus
1761471366.2453887,Anxiety
1761471366.2544515,Focus
1761471366.2634978,Relax
1761471366.2729747,Relax
1761471366.2826385,Focus
1761471366.292234,Relax
1761471366.301846,Relax
1761471366.3119528,Focus
1761471366.321088,Focus
1761471366.3327231,Focus
1761471366.3415914,Focus
1761471366.3517492,Focus
1761471366.3627207,Anxiety
1761471366.37238,Anxiety
1761471366.3819304,Relax
1761471366.3915098,Focus
1761471366.4008627,Anxiety
1761471366.4098947,Relax
1761471366.419859,Relax
1761471366.4298992,Anxiety
1761471366.439417,Anxiety
1761471366.4483895,Relax
1761471366.4571397,Relax
1761471366.4671671,Relax
1761471366.4767683,Focus
1761471366.4856694,Focus
1761471366.496254,Anxiety
1761471366.505634,Anxiety
1761471366.515089,Relax
1761471366.5238883,Relax
1761471366.5330508,Focus
1761471366.5422513,Anxiety
1761471366.551639,Focus
1761471366.5622149,Focus
1761471366.5717669,Anxiety
1761471366.580786,Anxiety
1761471366.5899043,Relax
1761471366.5989325,Anxiety
1761471366.6077254,Relax
1761471366.6167765,Relax
1761471366.62581,Relax
1761471366.6348073,Anxiety
1761471366.6452363,Relax
1761471366.6547499,Anxiety
1761471366.6641495,Anxiety
1761471366.6727393,Anxiety
1761471366.6813316,Relax
1761471366.690335,Relax
1761471366.699689,Relax
1761471366.7087445,Relax
1761471366.71777,Anxiety
1761471366.7270765,Anxiety
1761471366.7364028,Anxiety
1761471366.7461436,Anxiety
1761471366.7552097,Relax
1761471366.7647517,Focus
1761471366.7738094,Anxiety
1761471366.7831452,Anxiety
1761471366.795125,Anxiety
1761471366.804352,Anxiety
1761471366.8136415,Relax
1761471366.8242705,Relax
1761471366.8336418,Anxiety
1761471366.8424096,Anxiety
1761471366.8509507,Relax
1761471366.8594792,Relax
1761471366.8680398,Focus
1761471366.8765893,Focus
1761471366.8855634,Anxiety
1761471366.8940988,Focus
1761471366.903121,Focus
1761471366.9121633,Relax
1761471366.9211879,Focus
1761471366.9298942,Focus
1761471366.939061,Focus
1761471366.948907,Anxiety
1761471366.957638,Anxiety
1761471366.966687,Focus
1761471366.9758363,Anxiety
1761471366.9851387,Anxiety
1761471366.9951642,Focus
1761471367.004176,Anxiety
1761471367.0132205,Relax
1761471367.0223405,Focus
1761471367.0313632,Focus
1761471367.0408576,Relax
1761471367.0498629,Relax
1761471367.0586429,Focus
1761471367.0678437,Focus
1761471367.0765924,Anxiety
1761471367.085151,Focus
1761471367.0941212,Focus
1761471367.1036005,Anxiety
1761471367.1126313,Focus
1761471367.1217878,Relax
1761471367.1307921,Relax
1761471367.1399376,Relax
1761471367.149231,Relax
1761471367.1582763,Focus
1761471367.1677988,Focus
1761471367.1778958,Focus
1761471367.187228,Focus
1761471367.1968732,Focus
1761471367.206407,Anxiety
1761471367.2164588,Focus
1761471367.225998,Focus
1761471367.2355576,Relax
