timestamp,label
1761471363.1148574,Relax
1761471363.126047,Focus
1761471363.1361694,Anxiety
1761471363.1456773,Anxiety
1761471363.154581,Focus
1761471363.163431,Focus
1761471363.1730258,Focus
1761471363.1819627,Focus
1761471363.1915362,Focus
1761471363.2026064,Relax
1761471363.2128484,Anxiety
1761471363.2223885,Anxiety
1761471363.2314174,Anxiety
1761471363.240729,Anxiety
1761471363.2502387,Focus
1761471363.2619708,Anxiety
1761471363.271492,Focus
1761471363.2810194,Relax
1761471363.292049,Focus
1761471363.3015697,Anxiety
1761471363.3113523,Focus
1761471363.3224058,Focus
1761471363.3319247,Focus
1761471363.341457,Anxiety
1761471363.3512309,Focus
1761471363.3607469,Anxiety
1761471363.3702617,Anxiety
1761471363.3792968,Relax
1761471363.3883216,Relax
1761471363.3973534,Anxiety
1761471363.4065735,Relax
1761471363.4161038,Relax
1761471363.425197,Relax
1761471363.4347374,Relax
1761471363.4442892,Relax
1761471363.453468,Anxiety
1761471363.4627373,Anxiety
1761471363.4717863,Anxiety
1761471363.4813056,Focus
1761471363.4908419,Relax
1761471363.501355,Focus
1761471363.5124102,Focus
1761471363.5219378,Focus
1761471363.5316827,Relax
1761471363.5412602,Focus
1761471363.5502808,Anxiety
1761471363.5593138,Anxiety
1761471363.5683835,Relax
1761471363.5774405,Relax
1761471363.5864854,Anxiety
1761471363.5955086,Anxiety
1761471363.604523,Relax
1761471363.6130357,Anxiety
1761471363.6217544,Focus
1761471363.6302762,Anxiety
1761471363.6391108,Focus
1761471363.6485736,Focus
1761471363.6586397,Focus
1761471363.6682615,Relax
1761471363.6777902,Anxiety
1761471363.6868463,Relax
1761471363.6968353,Focus
1761471363.7058623,Relax
1761471363.7148387,Relax
1761471363.7240782,Anxiety
1761471363.7336466,Anxiety
1761471363.7431004,Relax
1761471363.7522976,Relax
1761471363.7624986,Anxiety
1761471363.7723887,Relax
1761471363.7820284,Focus
1761471363.791099,Anxiety
1761471363.80126,Anxiety
1761471363.8114223,Focus
1761471363.8207674,Anxiety
1761471363.8302765,Relax
1761471363.8388114,Relax
1761471363.8476884,Focus
1761471363.856425,Anxiety
1761471363.8655226,Relax
1761471363.8745556,Focus
1761471363.8846803,Anxiety
1761471363.893286,Focus
1761471363.9023552,Relax
1761471363.9118884,Relax
1761471363.921518,Relax
1761471363.9305294,Relax
1761471363.939564,Anxiety
1761471363.948601,Relax
1761471363.9581723,Relax
1761471363.9672008,Focus
1761471363.976487,Focus
1761471363.9855204,Focus
1761471363.9950354,Anxiety
1761471364.0043714,Focus
1761471364.014887,Anxiety
1761471364.0247927,Focus
1761471364.035213,Focus
1761471364.0463216,Relax
1761471364.0558639,Focus
1761471364.0653265,Focus
1761471364.0753288,Relax
1761471364.0853786,Anxiety
1761471364.0964208,Focus
1761471364.1064515,Relax
1761471364.116983,Relax
1761471364.128021,Anxiety
1761471364.1370387,Relax
