timestamp,label
1761017482.1912405,Relax
1761017482.2009375,Focus
1761017482.2100866,Focus
1761017482.219352,Focus
1761017482.2292283,Focus
1761017482.2382944,Focus
1761017482.247971,Focus
1761017482.2569845,Focus
1761017482.2658603,Focus
1761017482.2743874,Focus
1761017482.2839165,Focus
1761017482.292925,Focus
1761017482.3016527,Focus
1761017482.3109577,Focus
1761017482.3196964,Focus
1761017482.3292067,Focus
1761017482.3388708,Focus
1761017482.347912,Relax
1761017482.356715,Focus
1761017482.3657258,Focus
1761017482.3761837,Anxiety
1761017482.385175,Relax
1761017482.395725,Relax
1761017482.4072742,Relax
1761017482.416505,Focus
1761017482.4255285,Anxiety
1761017482.4350514,Relax
1761017482.4439237,Focus
1761017482.4524512,Focus
1761017482.4609888,Anxiety
1761017482.4694238,Focus
1761017482.4782643,Anxiety
1761017482.4887795,Focus
1761017482.4975836,Focus
1761017482.5063322,Focus
1761017482.5150785,Anxiety
1761017482.524126,Relax
1761017482.5336444,Relax
1761017482.5471628,Focus
1761017482.556661,Focus
1761017482.5661795,Focus
1761017482.5749986,Relax
1761017482.5837536,Anxiety
1761017482.5925186,Focus
1761017482.601531,Anxiety
1761017482.6104472,Anxiety
1761017482.619875,Focus
1761017482.62889,Anxiety
1761017482.6375594,Anxiety
1761017482.6466925,Anxiety
1761017482.6557193,Relax
1761017482.6652327,Anxiety
1761017482.6742506,Relax
1761017482.6833572,Relax
1761017482.6928413,Focus
1761017482.7016327,Relax
1761017482.7111788,Anxiety
1761017482.7207081,Relax
1761017482.7302334,Relax
1761017482.7400007,Relax
1761017482.749163,Relax
1761017482.7589486,Relax
1761017482.7679563,Anxiety
1761017482.777828,Relax
1761017482.787533,Focus
1761017482.7965436,Anxiety
1761017482.8055744,Anxiety
1761017482.8142889,Relax
1761017482.82302,Relax
1761017482.8325408,Relax
1761017482.8415475,Anxiety
1761017482.8502426,Relax
1761017482.8589673,Focus
1761017482.8686094,Anxiety
1761017482.8776677,Focus
1761017482.8865454,Anxiety
1761017482.9005604,Focus
1761017482.947097,Anxiety
1761017482.9965978,Anxiety
1761017483.007102,Anxiety
1761017483.0161057,Relax
1761017483.02513,Anxiety
1761017483.0338986,Anxiety
1761017483.043944,Focus
