timestamp,label
1761471393.1459897,Relax
1761471393.1558697,Relax
1761471393.1762662,Relax
1761471393.185022,Anxiety
1761471393.1940866,Anxiety
1761471393.202592,Focus
1761471393.2121902,Relax
1761471393.2210214,Anxiety
1761471393.2300317,Anxiety
1761471393.2390559,Focus
1761471393.2481425,Relax
1761471393.2576723,Focus
1761471393.2672195,Relax
1761471393.2772758,Relax
1761471393.2867212,Relax
1761471393.296421,Anxiety
1761471393.3059657,Focus
1761471393.3155167,Anxiety
1761471393.3250473,Anxiety
1761471393.334611,Anxiety
1761471393.3444462,Relax
1761471393.3539908,Anxiety
1761471393.3640344,Anxiety
1761471393.3737168,Relax
1761471393.3837757,Relax
1761471393.393813,Relax
1761471393.4038553,Relax
1761471393.4139025,Anxiety
1761471393.423428,Relax
1761471393.4329784,Focus
1761471393.4420245,Focus
1761471393.4510293,Anxiety
1761471393.4608107,Relax
1761471393.4703226,Relax
1761471393.479382,Relax
1761471393.4884167,Relax
1761471393.4974527,Anxiety
1761471393.506521,Relax
1761471393.5160372,Focus
1761471393.5255709,Anxiety
1761471393.5346246,Anxiety
1761471393.5442312,Relax
1761471393.5540912,Relax
1761471393.5637014,Focus
1761471393.5742457,Anxiety
1761471393.5847683,Relax
1761471393.5963385,Relax
1761471393.6068852,Relax
1761471393.6174393,Focus
1761471393.6284769,Focus
1761471393.6390083,Focus
1761471393.6495454,Focus
1761471393.6600773,Focus
1761471393.6705961,Focus
1761471393.6805155,Anxiety
1761471393.6899955,Relax
1761471393.6986332,Anxiety
1761471393.7081444,Relax
1761471393.7176704,Relax
1761471393.7266862,Relax
1761471393.7352796,Anxiety
1761471393.7438211,Focus
1761471393.7523775,Relax
1761471393.7609046,Relax
1761471393.7699108,Anxiety
1761471393.779063,Focus
1761471393.7888422,Relax
1761471393.7980685,Anxiety
1761471393.8071465,Anxiety
1761471393.8161857,Focus
1761471393.8252246,Anxiety
1761471393.83426,Anxiety
1761471393.8433077,Anxiety
1761471393.8518426,Anxiety
1761471393.860349,Anxiety
1761471393.8693652,Focus
1761471393.8784473,Focus
1761471393.8874264,Focus
1761471393.8964446,Focus
1761471393.905323,Focus
1761471393.9143443,Relax
1761471393.923277,Focus
1761471393.9324284,Focus
1761471393.9411788,Focus
1761471393.9501884,Focus
1761471393.9592042,Focus
1761471393.9682274,Focus
1761471393.9772847,Relax
1761471393.9862432,Focus
1761471393.995205,Anxiety
1761471394.0041373,Focus
1761471394.0141695,Focus
1761471394.0233676,Anxiety
1761471394.0327237,Relax
1761471394.0427427,Anxiety
1761471394.0516932,Anxiety
1761471394.0612803,Anxiety
1761471394.0702984,Anxiety
1761471394.0789094,Focus
1761471394.087207,Anxiety
1761471394.096021,Focus
1761471394.1050851,Focus
1761471394.1141076,Anxiety
1761471394.1230054,Anxiety
1761471394.132091,Focus
1761471394.1406147,Focus
1761471394.1493874,Relax
1761471394.1584702,Focus
1761471394.1685305,Relax
