timestamp,label
1761471396.268734,Relax
1761471396.279842,Focus
1761471396.2935104,Focus
1761471396.302785,Focus
1761471396.3130555,Focus
1761471396.3226988,Relax
1761471396.33243,Anxiety
1761471396.3419473,Focus
1761471396.3513076,Focus
1761471396.3618264,Focus
1761471396.3713644,Focus
1761471396.3808808,Focus
1761471396.389906,Focus
1761471396.3994346,Anxiety
1761471396.408963,Anxiety
1761471396.4185236,Anxiety
1761471396.4278772,Anxiety
1761471396.437442,Focus
1761471396.447494,Anxiety
1761471396.4570234,Focus
1761471396.4660735,Relax
1761471396.47512,Anxiety
1761471396.4841776,Focus
1761471396.4937243,Relax
1761471396.5027661,Relax
1761471396.5123105,Focus
1761471396.5213358,Anxiety
1761471396.53134,Relax
1761471396.5403597,Anxiety
1761471396.549395,Focus
1761471396.558144,Anxiety
1761471396.5672023,Anxiety
1761471396.576728,Relax
1761471396.585853,Relax
1761471396.5956655,Anxiety
1761471396.6041892,Anxiety
1761471396.6131978,Anxiety
1761471396.621712,Anxiety
1761471396.6308098,Anxiety
1761471396.639648,Anxiety
1761471396.6486294,Focus
1761471396.6576717,Anxiety
1761471396.6668742,Relax
1761471396.675437,Relax
1761471396.68457,Anxiety
1761471396.6941621,Relax
1761471396.703694,Anxiety
1761471396.713355,Relax
1761471396.7222242,Relax
1761471396.7312548,Anxiety
1761471396.7405353,Focus
1761471396.750483,Anxiety
1761471396.7597837,Relax
1761471396.7688076,Relax
1761471396.777881,Relax
1761471396.7874262,Relax
1761471396.7969618,Relax
1761471396.806167,Anxiety
1761471396.8159163,Focus
1761471396.825207,Relax
1761471396.834395,Relax
1761471396.8437338,Relax
1761471396.8526165,Relax
1761471396.8611376,Relax
1761471396.869661,Anxiety
1761471396.8782632,Relax
1761471396.8868217,Relax
1761471396.8953815,Relax
1761471396.9038968,Anxiety
1761471396.912984,Anxiety
1761471396.9225554,Anxiety
1761471396.9315484,Focus
1761471396.940556,Relax
1761471396.9495652,Relax
1761471396.958533,Focus
1761471396.96709,Focus
1761471396.9757535,Focus
1761471396.9843996,Anxiety
1761471396.9938939,Relax
1761471397.0033462,Anxiety
1761471397.0127132,Focus
1761471397.0219328,Focus
1761471397.0309253,Relax
1761471397.0396948,Anxiety
1761471397.0482268,Anxiety
1761471397.0569713,Focus
1761471397.0654855,Anxiety
1761471397.074265,Anxiety
1761471397.0833097,Focus
1761471397.092837,Relax
1761471397.1016138,Relax
1761471397.1111512,Anxiety
1761471397.120679,Relax
1761471397.1296859,Anxiety
1761471397.1390817,Focus
1761471397.147605,Relax
1761471397.1566532,Focus
1761471397.1653001,Focus
1761471397.1742234,Focus
1761471397.1837564,Relax
1761471397.1932905,Anxiety
1761471397.2023158,Focus
1761471397.210805,Anxiety
1761471397.2197897,Relax
1761471397.229942,Focus
1761471397.2394722,Focus
1761471397.248914,Focus
1761471397.25771,Focus
1761471397.2665787,Focus
1761471397.275171,Focus
1761471397.2842047,Focus
1761471397.2932415,Relax
