timestamp,label
1761464499.531627,Relax
1761464499.5406315,Focus
1761464499.554072,Focus
1761464499.5654376,Focus
1761464499.5755858,Focus
1761464499.585793,Focus
1761464499.5953104,Focus
1761464499.604528,Focus
1761464499.6135406,Focus
1761464499.6229906,Focus
1761464499.6330006,Focus
1761464499.6432116,Focus
1761464499.6522417,Anxiety
1761464499.6612782,Anxiety
1761464499.6700149,Focus
1761464499.679541,Focus
1761464499.6886778,Focus
1761464499.6977885,Anxiety
1761464499.7068696,Focus
1761464499.7171123,Focus
1761464499.72577,Focus
1761464499.73532,Focus
1761464499.7451825,Focus
1761464499.7540553,Relax
1761464499.7629132,Focus
1761464499.775573,Focus
1761464499.7844584,Anxiety
1761464499.793174,Anxiety
1761464499.8016927,Relax
1761464499.810411,Focus
1761464499.819418,Focus
1761464499.8283544,Focus
1761464499.8375897,Focus
1761464499.8471253,Focus
1761464499.8559668,Anxiety
1761464499.8649938,Focus
1761464499.874127,Focus
1761464499.8828244,Relax
1761464499.8920512,Relax
1761464499.9011533,Focus
1761464499.9106674,Focus
1761464499.9202986,Relax
1761464499.9292703,Focus
1761464499.9415362,Relax
1761464499.9527926,Relax
1761464499.961348,Focus
1761464499.9706054,Focus
1761464499.9807384,Focus
1761464499.990229,Anxiety
1761464499.9990516,Relax
1761464500.0075812,Relax
1761464500.0162492,Anxiety
1761464500.0247703,Focus
1761464500.038476,Relax
1761464500.0479836,Anxiety
1761464500.0620384,Relax
1761464500.1076689,Anxiety
1761464500.1405754,Anxiety
1761464500.1511185,Relax
1761464500.1601746,Anxiety
1761464500.1691828,Relax
1761464500.1791697,Relax
1761464500.1888921,Anxiety
1761464500.224386,Focus
1761464500.2359369,Anxiety
1761464500.2455518,Anxiety
1761464500.2550669,Relax
1761464500.264958,Anxiety
1761464500.2739432,Relax
1761464500.2888129,Anxiety
1761464500.3063335,Anxiety
1761464500.3211136,Relax
1761464500.3344119,Relax
1761464500.344976,Relax
1761464500.3551614,Relax
1761464500.3646839,Anxiety
1761464500.3745487,Focus
1761464500.3830602,Anxiety
1761464500.3920722,Focus
1761464500.4011376,Focus
1761464500.4101527,Relax
1761464500.4192193,Anxiety
1761464500.430993,Focus
1761464500.44,Relax
1761464500.4489365,Relax
1761464500.4577801,Relax
1761464500.4695194,Relax
1761464500.479449,Anxiety
1761464500.4904668,Relax
1761464500.4995768,Relax
1761464500.5107682,Anxiety
1761464500.5203788,Relax
1761464500.5309284,Anxiety
1761464500.5414639,Relax
1761464500.5509822,Relax
1761464500.56452,Relax
1761464500.5737088,Relax
1761464500.5824742,Anxiety
1761464500.5963855,Relax
1761464500.6128914,Relax
1761464500.6236947,Anxiety
1761464500.6351442,Focus
1761464500.6468375,Focus
1761464500.6568844,Relax
1761464500.6732008,Relax
1761464500.6883214,Relax
1761464500.6988213,Relax
1761464500.712328,Relax
1761464500.7213337,Anxiety
1761464500.7309682,Anxiety
1761464500.7397919,Focus
1761464500.7488801,Focus
1761464500.7579584,Relax
1761464500.7672226,Anxiety
1761464500.775894,Anxiety
1761464500.784927,Relax
1761464500.7950342,Relax
1761464500.8047101,Relax
1761464500.814232,Focus
1761464500.8237448,Relax
1761464500.8326283,Anxiety
1761464500.8420842,Anxiety
1761464500.8509803,Focus
1761464500.8599734,Relax
1761464500.869519,Relax
1761464500.8792229,Anxiety
1761464500.8889375,Relax
1761464500.8985224,Relax
1761464500.9075272,Anxiety
1761464500.9169526,Relax
1761464500.926617,Anxiety
1761464500.935947,Relax
1761464500.9455035,Focus
1761464500.9555109,Relax
1761464500.9662664,Relax
1761464500.9752855,Anxiety
1761464500.9848013,Anxiety
1761464500.9936843,Relax
1761464501.0025089,Relax
1761464501.0121171,Relax
1761464501.021148,Anxiety
1761464501.0317397,Focus
1761464501.042285,Anxiety
1761464501.0509577,Relax
1761464501.0599751,Relax
1761464501.0689914,Relax
1761464501.0780041,Relax
1761464501.0869057,Relax
1761464501.0958054,Focus
1761464501.1048512,Focus
1761464501.1136324,Relax
1761464501.1227555,Relax
1761464501.1322734,Focus
1761464501.141212,Anxiety
1761464501.1506808,Anxiety
1761464501.1600432,Anxiety
1761464501.169153,Anxiety
1761464501.178508,Anxiety
1761464501.1879425,Anxiety
1761464501.1974616,Focus
1761464501.2069519,Relax
1761464501.216446,Anxiety
1761464501.2256582,Relax
1761464501.2350502,Anxiety
1761464501.2445111,Anxiety
1761464501.2540135,Focus
1761464501.2635477,Relax
1761464501.2721376,Anxiety
1761464501.281426,Anxiety
1761464501.2913897,Anxiety
1761464501.3003747,Anxiety
1761464501.3095376,Anxiety
1761464501.3183749,Anxiety
1761464501.327616,Relax
1761464501.339854,Relax
1761464501.349055,Relax
1761464501.3584254,Relax
1761464501.3674932,Anxiety
1761464501.3764668,Anxiety
1761464501.3854728,Anxiety
1761464501.395005,Focus
1761464501.404035,Focus
1761464501.4130504,Relax
1761464501.4221034,Anxiety
1761464501.4316225,Focus
1761464501.4408972,Relax
1761464501.4504151,Focus
1761464501.46034,Focus
1761464501.4698348,Anxiety
1761464501.4800637,Anxiety
1761464501.4898624,Relax
1761464501.499871,Anxiety
1761464501.5094678,Anxiety
1761464501.5191722,Focus
1761464501.5296721,Anxiety
1761464501.5391338,Anxiety
1761464501.548305,Focus
1761464501.5576205,Relax
1761464501.5666049,Anxiety
1761464501.575633,Focus
1761464501.5848286,Focus
1761464501.5942798,Anxiety
1761464501.6036396,Anxiety
1761464501.612549,Focus
1761464501.6219914,Focus
1761464501.6309988,Focus
1761464501.6399658,Anxiety
1761464501.649163,Anxiety
1761464501.6581962,Focus
1761464501.6672435,Focus
1761464501.6762502,Focus
1761464501.6852741,Anxiety
1761464501.6954887,Focus
1761464501.7045174,Focus
1761464501.7135246,Anxiety
1761464501.7225459,Anxiety
1761464501.731552,Focus
1761464501.7405734,Focus
1761464501.749579,Focus
1761464501.7585967,Anxiety
1761464501.7671132,Anxiety
1761464501.7756267,Focus
1761464501.7842145,Focus
1761464501.7928796,Anxiety
1761464501.801856,Focus
1761464501.8106897,Focus
1761464501.8197045,Relax
