timestamp,label
1761557671.896781,Relax
1761557671.905908,Focus
1761557671.915385,Focus
1761557671.923909,Focus
1761557671.9342945,Focus
1761557671.9428108,Focus
1761557671.9516537,Anxiety
1761557671.96117,Focus
1761557671.9712179,Focus
1761557671.9859345,Anxiety
1761557672.006315,Focus
1761557672.016622,Relax
1761557672.031737,Anxiety
1761557672.0474973,Anxiety
1761557672.0598638,Focus
1761557672.0714834,Focus
1761557672.0803976,Focus
1761557672.0893629,Relax
1761557672.0986006,Anxiety
1761557672.107904,Focus
1761557672.1167986,Focus
1761557672.1257722,Relax
1761557672.1346595,Relax
1761557672.1438687,Focus
1761557672.1530852,Focus
1761557672.1618304,Anxiety
1761557672.170834,Focus
1761557672.1796536,Focus
1761557672.1887734,Focus
1761557672.1974638,Anxiety
1761557672.2059872,Anxiety
1761557672.2150452,Anxiety
1761557672.2237086,Focus
1761557672.2329218,Relax
1761557672.2419426,Relax
1761557672.2504778,Focus
1761557672.2595131,Relax
1761557672.268524,Relax
1761557672.2775486,Relax
1761557672.286576,Focus
1761557672.2955697,Relax
1761557672.3043382,Anxiety
1761557672.3128524,Anxiety
1761557672.3216581,Anxiety
1761557672.330311,Anxiety
1761557672.338962,Relax
1761557672.3479674,Focus
1761557672.3567076,Focus
1761557672.365583,Focus
1761557672.3746355,Relax
1761557672.3836663,Relax
1761557672.3926096,Relax
1761557672.4016497,Anxiety
1761557672.4103928,Focus
1761557672.418911,Anxiety
1761557672.4279144,Anxiety
1761557672.4364629,Relax
1761557672.4455104,Relax
1761557672.4539309,Anxiety
1761557672.463483,Relax
1761557672.4725409,Anxiety
1761557672.4816277,Focus
1761557672.4906259,Relax
1761557672.4991498,Focus
1761557672.508661,Focus
1761557672.5177073,Focus
1761557672.5272365,Relax
1761557672.536673,Focus
1761557672.5457165,Anxiety
1761557672.5547533,Focus
1761557672.5643573,Relax
1761557672.573944,Relax
1761557672.5829942,Anxiety
1761557672.5925326,Focus
1761557672.6020935,Focus
1761557672.611352,Anxiety
1761557672.620864,Anxiety
1761557672.6303852,Relax
1761557672.642908,Focus
1761557672.651679,Anxiety
1761557672.660639,Anxiety
1761557672.6706967,Anxiety
1761557672.6805942,Anxiety
1761557672.6906648,Anxiety
1761557672.701202,Relax
1761557672.710823,Relax
1761557672.7207239,Relax
1761557672.7310936,Anxiety
1761557672.740651,Anxiety
1761557672.7511826,Relax
1761557672.761995,Anxiety
1761557672.772021,Anxiety
1761557672.7810528,Anxiety
1761557672.790104,Focus
1761557672.7991173,Anxiety
1761557672.808818,Focus
1761557672.8183315,Focus
1761557672.8278694,Anxiety
1761557672.8373964,Anxiety
1761557672.8464215,Relax
1761557672.8559403,Anxiety
1761557672.8646195,Relax
1761557672.874642,Relax
1761557672.8846822,Relax
1761557672.8977194,Relax
1761557672.914786,Relax
1761557672.9253347,Relax
1761557672.935872,Focus
1761557672.9454157,Relax
1761557672.9554465,Anxiety
1761557672.9649642,Anxiety
1761557672.9744987,Anxiety
1761557672.984026,Focus
1761557672.9938881,Relax
1761557673.0032864,Relax
1761557673.0130267,Relax
1761557673.0227177,Focus
1761557673.031762,Focus
1761557673.0412827,Anxiety
1761557673.0513031,Relax
1761557673.0597608,Relax
