timestamp,label
1761471398.3699446,Relax
1761471398.3854208,Focus
1761471398.39623,Focus
1761471398.410817,Focus
1761471398.4193318,Anxiety
1761471398.4285715,Anxiety
1761471398.4373,Focus
1761471398.4468315,Focus
1761471398.4560108,Focus
1761471398.4657474,Focus
1761471398.4748251,Focus
1761471398.4833097,Anxiety
1761471398.4921956,Anxiety
1761471398.501868,Anxiety
1761471398.513497,Anxiety
1761471398.5230575,Relax
1761471398.533003,Relax
1761471398.542564,Anxiety
1761471398.552225,Anxiety
1761471398.5613556,Anxiety
1761471398.5712373,Focus
1761471398.580737,Focus
1761471398.5897052,Focus
1761471398.598832,Focus
1761471398.608361,Relax
1761471398.6189673,Focus
1761471398.6286218,Focus
1761471398.6376367,Anxiety
1761471398.6472855,Focus
1761471398.6563249,Focus
1761471398.6658425,Focus
1761471398.674898,Focus
1761471398.684099,Anxiety
1761471398.6927276,Relax
1761471398.7012396,Anxiety
1761471398.7107427,Focus
1761471398.7192478,Anxiety
1761471398.7279942,Anxiety
1761471398.7364476,Anxiety
1761471398.7459877,Relax
1761471398.7549558,Relax
1761471398.7640636,Focus
1761471398.7741084,Anxiety
1761471398.7840688,Anxiety
1761471398.7938092,Focus
1761471398.8034408,Focus
1761471398.8124301,Relax
1761471398.822348,Anxiety
1761471398.832189,Focus
1761471398.8417645,Relax
1761471398.8516448,Relax
1761471398.8619835,Relax
1761471398.8716118,Focus
1761471398.8812227,Focus
1761471398.890773,Anxiety
1761471398.9001105,Relax
1761471398.9100957,Relax
1761471398.9191382,Relax
1761471398.928508,Relax
1761471398.9374478,Relax
1761471398.946238,Relax
1761471398.954876,Anxiety
1761471398.963488,Anxiety
1761471398.9725494,Anxiety
1761471398.9816036,Anxiety
1761471398.9908772,Focus
1761471399.0000784,Relax
1761471399.0089567,Relax
1761471399.0179834,Anxiety
1761471399.0270681,Anxiety
1761471399.036219,Relax
1761471399.0455148,Anxiety
1761471399.0548139,Relax
1761471399.0640478,Relax
1761471399.0732508,Relax
1761471399.0825913,Focus
1761471399.0931225,Relax
1761471399.1041636,Relax
1761471399.1147203,Focus
1761471399.1263058,Anxiety
1761471399.137377,Relax
1761471399.14764,Relax
1761471399.1582055,Anxiety
1761471399.1687448,Focus
1761471399.1792789,Anxiety
1761471399.1893563,Anxiety
1761471399.1993873,Focus
1761471399.2081604,Focus
1761471399.2168155,Relax
1761471399.2278516,Relax
1761471399.2384007,Relax
1761471399.2479262,Anxiety
1761471399.256701,Focus
1761471399.2653737,Anxiety
1761471399.2744012,Relax
1761471399.2839534,Relax
1761471399.2930005,Relax
1761471399.3022947,Anxiety
1761471399.311827,Focus
1761471399.3208404,Anxiety
1761471399.329852,Relax
1761471399.3388805,Anxiety
1761471399.3482494,Anxiety
1761471399.3577747,Focus
1761471399.367542,Focus
1761471399.3770869,Relax
1761471399.386628,Focus
1761471399.3966515,Focus
1761471399.4061663,Relax
