timestamp,label
1761411339.4356833,Relax
1761411339.4462113,Focus
1761411339.4582355,Focus
1761411339.467835,Focus
1761411339.4768658,Focus
1761411339.4858246,Focus
1761411339.4948652,Focus
1761411339.5034015,Focus
1761411339.5119758,Focus
1761411339.521008,Anxiety
1761411339.5302765,Anxiety
1761411339.5396242,Focus
1761411339.548953,Focus
1761411339.5579722,Focus
1761411339.5669935,Focus
1761411339.5763092,Focus
1761411339.5855083,Focus
1761411339.5947607,Anxiety
1761411339.6048076,Focus
1761411339.6151168,Anxiety
1761411339.6246564,Relax
1761411339.634233,Focus
1761411339.6432447,Focus
1761411339.6524043,Focus
1761411339.661255,Focus
1761411339.6698978,Focus
1761411339.679149,Focus
1761411339.6886942,Focus
1761411339.6982327,Focus
1761411339.7073956,Focus
1761411339.7161767,Relax
1761411339.725307,Focus
1761411339.7343674,Anxiety
1761411339.7433736,Anxiety
1761411339.7528856,Relax
1761411339.761717,Relax
1761411339.7707648,Anxiety
1761411339.7798245,Focus
1761411339.789361,Relax
1761411339.7987185,Anxiety
1761411339.8077672,Relax
1761411339.8170788,Relax
1761411339.826612,Anxiety
1761411339.8361604,Anxiety
1761411339.8458388,Focus
1761411339.8558857,Focus
1761411339.865108,Anxiety
1761411339.8746219,Relax
1761411339.8851607,Relax
1761411339.8947113,Anxiety
1761411339.906301,Relax
1761411339.9158363,Anxiety
1761411339.9254048,Focus
1761411339.934924,Relax
1761411339.9457014,Relax
1761411339.9572363,Anxiety
1761411339.9672692,Relax
1761411339.977391,Relax
1761411339.987919,Anxiety
1761411339.9976318,Relax
1761411340.0084765,Relax
1761411340.0181882,Relax
1761411340.02774,Relax
1761411340.0372753,Anxiety
1761411340.0474663,Anxiety
1761411340.0579903,Relax
1761411340.0672448,Relax
1761411340.0764039,Anxiety
1761411340.0856242,Relax
1761411340.094688,Anxiety
1761411340.1037326,Focus
1761411340.1129742,Focus
1761411340.1225011,Focus
1761411340.1312537,Focus
1761411340.1404035,Focus
1761411340.1494312,Focus
1761411340.1589575,Relax
1761411340.1683767,Focus
1761411340.177908,Focus
1761411340.1892037,Relax
1761411340.20127,Anxiety
1761411340.211293,Focus
1761411340.2203348,Anxiety
1761411340.229365,Anxiety
1761411340.2439241,Relax
1761411340.2639534,Focus
1761411340.275105,Anxiety
1761411340.2854886,Anxiety
1761411340.2950075,Focus
1761411340.304223,Focus
1761411340.3134024,Focus
1761411340.3229184,Relax
1761411340.3315098,Focus
1761411340.3411777,Anxiety
1761411340.3499177,Anxiety
1761411340.3596969,Anxiety
1761411340.3687286,Focus
1761411340.3782527,Anxiety
1761411340.3879223,Relax
1761411340.39776,Relax
1761411340.4068737,Relax
1761411340.4159129,Anxiety
1761411340.425939,Focus
1761411340.4349635,Focus
1761411340.4445019,Anxiety
1761411340.4535098,Relax
1761411340.4625404,Anxiety
1761411340.471188,Anxiety
1761411340.4802284,Relax
