timestamp,label
1761471364.1470773,Relax
1761471364.1567519,Anxiety
1761471364.1663964,Focus
1761471364.1754074,Focus
1761471364.1839125,Anxiety
1761471364.1925497,Relax
1761471364.2014167,Anxiety
1761471364.2114766,Anxiety
1761471364.220993,Focus
1761471364.230519,Focus
1761471364.23982,Focus
1761471364.2488484,Focus
1761471364.2579377,Focus
1761471364.2669,Focus
1761471364.275929,Relax
1761471364.285008,Anxiety
1761471364.2940683,Focus
1761471364.3033876,Relax
1761471364.3126128,Relax
1761471364.3214152,Relax
1761471364.330421,Relax
1761471364.3391116,Focus
1761471364.3481827,Focus
1761471364.3572137,Anxiety
1761471364.3664293,Anxiety
1761471364.3755164,Focus
1761471364.3845363,Focus
1761471364.3931382,Focus
1761471364.4025075,Relax
1761471364.4128957,Focus
1761471364.4218252,Focus
1761471364.430718,Anxiety
1761471364.4394555,Focus
1761471364.448503,Relax
1761471364.45729,Relax
1761471364.4663603,Focus
1761471364.475221,Anxiety
1761471364.4839969,Focus
1761471364.4931517,Focus
1761471364.5026932,Relax
1761471364.5123305,Relax
1761471364.5213723,Anxiety
1761471364.5309389,Relax
1761471364.5403135,Relax
1761471364.5499637,Anxiety
1761471364.5594401,Focus
1761471364.5687585,Relax
1761471364.5789697,Anxiety
1761471364.5886354,Focus
1761471364.5982876,Anxiety
1761471364.6081638,Relax
1761471364.617217,Anxiety
1761471364.626247,Anxiety
1761471364.6357713,Anxiety
1761471364.6457994,Relax
1761471364.6548321,Relax
1761471364.6639845,Relax
1761471364.6734085,Anxiety
1761471364.6822655,Relax
1761471364.6914587,Anxiety
1761471364.700464,Focus
1761471364.7094784,Relax
1761471364.7185023,Relax
1761471364.7278929,Anxiety
1761471364.736502,Anxiety
1761471364.7455575,Anxiety
1761471364.7545168,Anxiety
1761471364.764096,Relax
1761471364.7734272,Anxiety
1761471364.7825873,Relax
1761471364.7921717,Relax
1761471364.801708,Anxiety
1761471364.8108082,Focus
1761471364.819813,Relax
1761471364.8292353,Relax
1761471364.8378274,Anxiety
1761471364.846341,Focus
1761471364.8553562,Relax
1761471364.8643966,Anxiety
1761471364.872951,Anxiety
1761471364.88148,Focus
1761471364.8900597,Anxiety
1761471364.8986046,Relax
1761471364.9071634,Relax
1761471364.916207,Relax
1761471364.925247,Relax
1761471364.9337842,Focus
1761471364.9424822,Relax
1761471364.9510095,Focus
1761471364.9598386,Anxiety
1761471364.9689066,Relax
1761471364.97887,Focus
1761471364.9879088,Focus
1761471364.9971292,Anxiety
1761471365.0060072,Focus
1761471365.015234,Focus
1761471365.0242486,Anxiety
1761471365.0332599,Anxiety
1761471365.0417902,Focus
1761471365.0503285,Focus
1761471365.0588863,Focus
1761471365.068103,Relax
1761471365.0789728,Relax
1761471365.088625,Focus
1761471365.097983,Anxiety
1761471365.107248,Anxiety
1761471365.1163087,Focus
1761471365.1251917,Anxiety
1761471365.1344752,Anxiety
1761471365.1472404,Anxiety
1761471365.1563473,Focus
1761471365.165271,Relax
