timestamp,label
1761473486.3295007,Relax
1761473486.3400593,Relax
1761473486.3493805,Relax
1761473486.3581061,Anxiety
1761473486.3671434,Anxiety
1761473486.3761897,Relax
1761473486.385238,Relax
1761473486.394776,Focus
1761473486.4046564,Focus
1761473486.4137883,Relax
1761473486.4234846,Relax
1761473486.43253,Anxiety
1761473486.4416547,Anxiety
1761473486.4506686,Anxiety
1761473486.459688,Anxiety
1761473486.4687276,Relax
1761473486.4777813,Anxiety
1761473486.4866514,Focus
1761473486.4956086,Anxiety
1761473486.5046492,Focus
1761473486.5140483,Anxiety
1761473486.5231142,Relax
1761473486.5317678,Anxiety
1761473486.5407808,Focus
1761473486.5493364,Focus
1761473486.5585344,Relax
1761473486.567708,Anxiety
1761473486.5764508,Relax
1761473486.5856118,Focus
1761473486.5946593,Focus
1761473486.6037223,Anxiety
1761473486.612603,Anxiety
1761473486.6216147,Anxiety
1761473486.630956,Anxiety
1761473486.6399722,Focus
1761473486.648973,Relax
1761473486.6581688,Focus
1761473486.6672127,Relax
1761473486.6762795,Relax
1761473486.6854415,Anxiety
1761473486.6944084,Relax
1761473486.7034342,Relax
1761473486.7126653,Focus
1761473486.7218957,Anxiety
1761473486.7314005,Anxiety
1761473486.7407901,Anxiety
1761473486.7495894,Relax
1761473486.7588692,Relax
1761473486.7689605,Focus
1761473486.777972,Relax
1761473486.787008,Relax
1761473486.796046,Relax
1761473486.8050742,Focus
1761473486.8141282,Anxiety
1761473486.8231134,Anxiety
1761473486.8328507,Relax
1761473486.8419948,Relax
1761473486.853371,Relax
1761473486.8631372,Relax
1761473486.8726761,Relax
1761473486.8819413,Focus
1761473486.8915427,Relax
1761473486.901392,Anxiety
1761473486.911511,Focus
1761473486.9210315,Relax
1761473486.9300282,Relax
1761473486.939247,Anxiety
1761473486.948436,Relax
1761473486.9584265,Anxiety
1761473486.9677634,Focus
1761473486.9769998,Anxiety
1761473486.9864023,Anxiety
1761473486.995629,Relax
1761473487.0048544,Focus
1761473487.0137892,Focus
1761473487.022798,Focus
1761473487.031441,Relax
1761473487.040459,Anxiety
1761473487.0495045,Anxiety
1761473487.0582924,Relax
1761473487.067572,Anxiety
1761473487.0765586,Focus
1761473487.0857687,Anxiety
1761473487.094504,Relax
1761473487.103077,Focus
1761473487.1118944,Relax
1761473487.1214118,Anxiety
1761473487.1307368,Focus
1761473487.139574,Focus
1761473487.148418,Focus
1761473487.1574924,Focus
1761473487.1669865,Focus
1761473487.1760113,Focus
1761473487.1855342,Anxiety
1761473487.194698,Anxiety
1761473487.2037284,Focus
1761473487.21289,Focus
1761473487.221965,Focus
1761473487.2314591,Focus
1761473487.24049,Anxiety
1761473487.2492082,Focus
1761473487.2581882,Focus
1761473487.2672334,Anxiety
1761473487.276338,Focus
1761473487.2853692,Focus
1761473487.2939026,Relax
1761473487.3023949,Anxiety
1761473487.310813,Focus
1761473487.3198626,Anxiety
1761473487.3289547,Focus
1761473487.3379238,Focus
1761473487.34745,Relax
