timestamp,label
1761557673.0682847,Relax
1761557673.0825403,Focus
1761557673.0965645,Anxiety
1761557673.109603,Focus
1761557673.1196275,Focus
1761557673.1281333,Anxiety
1761557673.1376662,Focus
1761557673.146469,Anxiety
1761557673.1559372,Relax
1761557673.1646893,Focus
1761557673.1737125,Anxiety
1761557673.182762,Relax
1761557673.1918955,Focus
1761557673.2010403,Focus
1761557673.2101848,Focus
1761557673.2192283,Focus
1761557673.2282383,Focus
1761557673.2377596,Anxiety
1761557673.246929,Anxiety
1761557673.2561677,Focus
1761557673.2652235,Relax
1761557673.2747822,Focus
1761557673.2838128,Relax
1761557673.2928758,Focus
1761557673.3019335,Focus
1761557673.3114645,Relax
1761557673.321012,Relax
1761557673.3295426,Focus
1761557673.3385575,Anxiety
1761557673.3478017,Relax
1761557673.3563693,Anxiety
1761557673.3649144,Focus
1761557673.3734827,Relax
1761557673.3820922,Relax
1761557673.390646,Anxiety
1761557673.3991652,Anxiety
1761557673.4081817,Relax
1761557673.417233,Relax
1761557673.4263008,Relax
1761557673.4350083,Anxiety
1761557673.4442422,Anxiety
1761557673.4542491,Anxiety
1761557673.4634771,Anxiety
1761557673.4725182,Relax
1761557673.4816723,Relax
1761557673.4907362,Relax
1761557673.4999592,Anxiety
1761557673.5084789,Focus
1761557673.5170295,Relax
1761557673.5260637,Anxiety
1761557673.5350344,Relax
1761557673.5437906,Anxiety
1761557673.5534694,Anxiety
1761557673.562344,Anxiety
1761557673.5710938,Anxiety
1761557673.5800612,Relax
1761557673.5887847,Relax
1761557673.5972984,Relax
1761557673.6063478,Anxiety
1761557673.615424,Relax
1761557673.624451,Anxiety
1761557673.6331372,Focus
1761557673.6422553,Anxiety
1761557673.6516964,Anxiety
1761557673.6604745,Focus
1761557673.6695375,Relax
1761557673.6786497,Relax
1761557673.687681,Relax
1761557673.6967945,Relax
1761557673.7057364,Relax
1761557673.7146716,Relax
1761557673.7235012,Focus
1761557673.73254,Focus
1761557673.7416322,Focus
1761557673.7503104,Anxiety
1761557673.7593513,Focus
1761557673.7684789,Relax
1761557673.7774484,Anxiety
1761557673.7860515,Anxiety
1761557673.7947345,Anxiety
1761557673.8034306,Relax
1761557673.8123593,Relax
1761557673.8211591,Focus
1761557673.8299868,Relax
1761557673.8389595,Focus
1761557673.8479135,Focus
1761557673.8564365,Anxiety
1761557673.8650274,Anxiety
1761557673.8740726,Focus
1761557673.8831925,Focus
1761557673.891715,Focus
1761557673.9002638,Relax
1761557673.9092922,Focus
1761557673.9178026,Relax
1761557673.9264648,Anxiety
1761557673.9355018,Anxiety
1761557673.944811,Anxiety
1761557673.9537706,Anxiety
1761557673.9629412,Relax
1761557673.9718146,Focus
1761557673.9808555,Focus
1761557673.9898767,Focus
1761557673.9989781,Relax
1761557674.0089471,Anxiety
1761557674.0180957,Focus
1761557674.0272057,Focus
1761557674.0359483,Focus
1761557674.0449681,Focus
1761557674.053871,Anxiety
1761557674.0622842,Anxiety
1761557674.071258,Relax
1761557674.0806496,Anxiety
1761557674.0899968,Focus
1761557674.0995338,Focus
1761557674.108621,Relax
