timestamp,label
1761471391.956259,Relax
1761471391.96577,Focus
1761471391.9765365,Focus
1761471391.9855442,Relax
1761471391.9956007,Relax
1761471392.005726,Anxiety
1761471392.0168846,Focus
1761471392.0315776,Focus
1761471392.044605,Focus
1761471392.0546422,Focus
1761471392.0688548,Focus
1761471392.0867333,Anxiety
1761471392.1007824,Anxiety
1761471392.1208694,Anxiety
1761471392.1302812,Focus
1761471392.1412988,Relax
1761471392.1498113,Relax
1761471392.158533,Focus
1761471392.1670513,Focus
1761471392.1757758,Relax
1761471392.1845875,Relax
1761471392.1945117,Focus
1761471392.203236,Anxiety
1761471392.2125852,Focus
1761471392.2221677,Focus
1761471392.2318308,Focus
1761471392.2427905,Anxiety
1761471392.2523825,Relax
1761471392.2629166,Anxiety
1761471392.2720838,Focus
1761471392.282044,Focus
1761471392.2911904,Anxiety
1761471392.3007085,Anxiety
1761471392.3103309,Anxiety
1761471392.3200479,Anxiety
1761471392.3293426,Anxiety
1761471392.338647,Focus
1761471392.3479354,Anxiety
1761471392.3569026,Relax
1761471392.3667405,Anxiety
1761471392.3758194,Anxiety
1761471392.3849819,Anxiety
1761471392.3945024,Relax
1761471392.4035332,Focus
1761471392.4123807,Anxiety
1761471392.4214709,Relax
1761471392.4304755,Focus
1761471392.4395008,Relax
1761471392.4485257,Relax
1761471392.4575481,Relax
1761471392.4665697,Relax
1761471392.4757001,Anxiety
1761471392.4857519,Anxiety
1761471392.4955084,Relax
1761471392.504016,Relax
1761471392.5125382,Relax
1761471392.5210912,Relax
1761471392.530094,Anxiety
1761471392.5389066,Focus
1761471392.547414,Relax
1761471392.55592,Relax
1761471392.5644681,Anxiety
1761471392.573142,Relax
1761471392.582247,Relax
1761471392.591106,Anxiety
1761471392.6006446,Focus
1761471392.6097336,Focus
1761471392.6191642,Focus
1761471392.6290038,Relax
1761471392.6383643,Relax
1761471392.647685,Relax
1761471392.6570966,Focus
1761471392.6665914,Anxiety
1761471392.6760943,Relax
1761471392.6848063,Relax
1761471392.694634,Focus
1761471392.703735,Anxiety
1761471392.7137222,Relax
1761471392.7229247,Relax
1761471392.7321517,Focus
1761471392.740663,Relax
1761471392.7497675,Anxiety
1761471392.7583973,Relax
1761471392.7673185,Relax
1761471392.7760053,Focus
1761471392.784718,Focus
1761471392.7938044,Anxiety
1761471392.8023515,Anxiety
1761471392.8114212,Anxiety
1761471392.8204353,Focus
1761471392.829468,Anxiety
1761471392.8385692,Anxiety
1761471392.8474815,Relax
1761471392.8566718,Anxiety
1761471392.8657541,Anxiety
1761471392.8746483,Focus
1761471392.8831933,Anxiety
1761471392.8918273,Focus
1761471392.900418,Anxiety
1761471392.9090471,Anxiety
1761471392.917585,Focus
1761471392.9261057,Focus
1761471392.9346287,Anxiety
1761471392.9439366,Focus
1761471392.9529097,Relax
1761471392.9624996,Anxiety
1761471392.9714217,Relax
1761471392.9799452,Relax
1761471392.9885015,Focus
1761471392.9970164,Focus
1761471393.0056937,Relax
1761471393.0142214,Anxiety
1761471393.0227654,Focus
1761471393.03229,Focus
1761471393.0413206,Focus
1761471393.0508814,Focus
1761471393.0609124,Anxiety
1761471393.0715497,Anxiety
1761471393.0812151,Focus
1761471393.0906954,Relax
1761471393.0998921,Relax
1761471393.1097682,Focus
1761471393.1192636,Anxiety
1761471393.1286857,Relax
